Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Equity in noncorporate business,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2018:Q4,GenX,24.6,29.4,29.4,29,22.6,21.7,13.6,10.7,10.7,NA,22.6,22.6,22,21.3,28.5,28.1,33.1,17.6,29.8,23.2,38.9,38.9,41.7,35.5,20.9,20.8,29.8,22.4,34564215
2018:Q4,Millennial,5.9,11,10.3,15.2,3.7,7.8,2.8,3,3,NA,0.8,0.8,0.6,1.3,8,3.5,5.6,2.4,4.5,11.9,23.4,23.4,20.4,34.5,17.6,1.9,8.7,3.2,32906326
2019:Q1,Silent,16.4,15.3,15.6,13.8,16.8,21.1,24.7,26.3,26.3,NA,21.4,19.7,39.4,20.7,15.6,1.6,6.6,13,14.2,21.6,5.9,5.9,5.5,4.9,4.5,20.5,14.2,17.9,16811435
2019:Q1,BabyBoom,52.3,43.4,43.9,41,55.9,48.5,58.2,60.2,60.2,NA,54.4,56.1,36.2,55.3,46.9,66.1,52.8,66.4,50.1,42.8,31.2,31.1,31.6,24.7,60.9,55.6,46.2,55.4,43235920
2019:Q1,GenX,25.2,29.6,29.6,29.4,23.4,22.2,14.3,10.9,10.9,NA,23.5,23.4,23.7,22.2,29.4,28.7,34.6,18.1,30.9,23.4,38.8,38.9,41.7,35.2,18.5,22.1,31,23.2,34582357
2019:Q1,Millennial,6.1,11.7,10.8,15.9,3.9,8.1,2.8,2.6,2.6,NA,0.8,0.8,0.7,1.9,8.1,3.6,6.1,2.5,4.8,12.2,24.1,24.1,21.2,35.2,16.1,1.7,8.6,3.6,33578593
2019:Q2,Silent,15.9,14.8,15.1,13.4,16.3,20.9,24,25.6,25.6,NA,20.7,19.2,37.1,20,15,1.4,6.4,12.5,13.7,21,5.7,5.7,5.3,4.9,4.4,18.7,13.5,17.3,16444929
2019:Q2,BabyBoom,52.1,43.2,43.7,40.6,55.7,48.5,58.4,61.3,61.3,NA,54.5,56.1,36.5,55.2,46.4,65.5,51.8,66.2,49.2,42.9,31,31,31.3,24.6,61.8,56.8,45.8,55.1,43135990
2019:Q2,GenX,25.7,30,30,29.7,24,22.6,14.6,11.1,11.1,NA,24,23.8,25.6,22.9,30.2,29.4,35.4,18.6,31.8,23.6,38.8,38.8,41.8,34.8,18.2,22.6,31.4,23.9,34604029
2019:Q2,Millennial,6.3,12,11.2,16.2,4,8.1,3,2,2,NA,0.9,0.9,0.9,1.9,8.4,3.7,6.3,2.7,5.3,12.5,24.5,24.5,21.6,35.7,15.6,1.9,9.3,3.7,34240869
2019:Q3,Silent,15.3,14.3,14.5,13.3,15.7,20.5,23.2,25.1,25.1,NA,19.9,18.6,34.6,19.2,14.5,1.4,6.3,11.9,13,20.4,5.5,5.5,5.1,4.8,4.2,17.1,13,16.7,16085918
2019:Q3,BabyBoom,52,43.2,43.7,40.6,55.5,48.4,58.3,61.6,61.6,NA,54.8,56.4,36.7,55.3,46,64.7,51.2,66,48.5,43,30.6,30.6,30.9,24.2,64.6,57.6,45.3,55,43036572
2019:Q3,GenX,26.4,30.5,30.5,30.1,24.7,23,15.6,11.5,11.5,NA,24.1,23.8,27.7,23.6,30.9,30,36,19.2,33,23.8,38.7,38.7,41.8,34.5,16.8,23.4,32.4,24.6,34629081
2019:Q3,Millennial,6.4,12,11.2,16,4.1,8.1,2.9,1.9,1.9,NA,1.1,1.1,1.1,1.8,8.6,3.9,6.5,2.9,5.5,12.8,25.1,25.2,22.2,36.5,14.4,2,9.4,3.7,34890876
2019:Q4,Silent,15.1,14,14.2,13.2,15.6,19.8,22.9,24.6,24.6,NA,19.2,18,32.5,19.5,14.2,1.3,5.8,11.4,13.1,20,5.3,5.2,5,4.5,4.5,15.5,12.8,16.5,15736407
2019:Q4,BabyBoom,51.7,43.2,43.7,40.6,55,48,58.3,61,61,NA,56.3,58,37.2,54.9,46,62.9,50.4,65.3,48.8,43,30.2,30.2,30.3,24.1,61.7,59.7,45.3,54.7,42938029
2019:Q4,GenX,26.4,30.4,30.5,30,24.8,23.4,15.9,11.9,11.9,NA,23.2,22.9,27.1,23.1,30.8,31.4,36.7,20.1,32.4,23.8,38.6,38.7,41.7,34.6,18.8,22.6,32.2,24.7,34657410
2019:Q4,Millennial,6.8,12.4,11.7,16.2,4.6,8.7,3,2.6,2.6,NA,1.3,1.1,3.2,2.5,8.9,4.3,7.1,3.2,5.7,13.2,25.9,25.9,23.1,36.9,15.1,2.3,9.8,4.1,35526434
2020:Q1,Silent,14.7,13.7,13.8,13.1,15.1,19.2,22.4,24.1,24.1,24.3,18,17,30.6,19,14,1.9,5.7,10.9,13.2,19.6,5,5,4.8,4.2,4.9,13.8,12.8,16.1,15397929
2020:Q1,BabyBoom,51.6,43.1,43.5,40.6,55.3,47.7,57.9,60.4,60.4,61.7,59.8,61.5,37.7,56.6,46,59.8,51.7,64.3,48.9,43,29.9,29.8,29.7,23.7,56.3,62,45.2,54.9,42840910
2020:Q1,GenX,26.5,30.4,30.5,29.9,24.7,23.8,16.7,12.3,12.3,14,19.5,19,26.6,22.6,30.7,33.4,35.7,21.2,31.7,23.8,38.5,38.6,41.5,34.6,22.2,21.4,32.8,24.7,34689111
2020:Q1,Millennial,7.2,12.8,12.1,16.4,4.8,9.3,2.9,3.2,3.3,0,2.7,2.6,5.1,1.9,9.3,5,6.9,3.6,6.1,13.5,26.5,26.6,23.9,37.4,16.7,2.7,9.2,4.3,36145753
2020:Q2,Silent,14.6,13.4,13.5,13,15,18.3,22.1,23.8,23.7,25.7,17.3,16.4,28.9,19.4,13.8,1.4,5.1,10.4,13.4,19.3,4.8,4.8,4.7,4,5,12.7,12.5,15.9,15071897
2020:Q2,BabyBoom,51.2,43,43.4,40.7,54.5,47.2,57.9,59,58.9,60.1,61,62.8,38.1,55.3,46.2,59,50.2,63.5,49.1,43,29.1,29.1,28.7,23.6,55.4,63.1,45.3,54.2,42745809
2020:Q2,GenX,26.6,30.4,30.5,29.8,25,24.3,17.1,12.9,12.8,14.2,18.8,18.2,26.1,22.3,30.7,34.3,36.9,22.1,31.1,23.8,38.5,38.5,41.3,34.7,22.9,21.6,32.4,24.9,34724327
2020:Q2,Millennial,7.7,13.2,12.6,16.6,5.5,10.2,2.9,4.2,4.5,0,2.9,2.5,6.9,3.1,9.3,5.4,7.8,4,6.4,13.8,27.5,27.6,25.3,37.6,16.7,2.7,9.8,4.9,36747141
2020:Q3,Silent,14.4,13.1,13.2,12.8,14.9,17.8,21.8,23.2,23.2,NA,16.9,16,27.4,19.5,13.7,1.2,4.8,10,13.6,18.9,4.6,4.6,4.5,3.8,5,10.9,12.2,15.7,14759726
2020:Q3,BabyBoom,50.8,42.9,43.3,40.5,54,46.9,58.1,58.9,58.9,NA,61.8,63.7,38.3,54.8,46.4,57.8,49.5,62.6,49.2,43,28.7,28.7,27.8,23.3,54.9,66.4,45.3,53.8,42653321
2020:Q3,GenX,26.7,30.4,30.5,29.6,25.2,24.6,17,13,13,NA,18.7,18.1,25.7,22,30.7,35.2,37.5,23.1,30.2,23.9,38.3,38.3,41.2,34.8,23.5,18.9,32.1,25.1,34763203
2020:Q3,Millennial,8.1,13.6,12.9,17.1,5.9,10.7,3.1,4.9,4.9,NA,2.7,2.2,8.6,3.7,9.2,5.8,8.3,4.3,7,14.2,28.4,28.4,26.5,38.1,16.5,3.8,10.3,5.4,37328905
2020:Q4,Silent,14.3,12.9,12.9,12.7,14.8,17.2,21.6,22.6,22.6,NA,16.2,15.5,26,19.6,13.5,1,4.4,9.5,13.8,18.6,4.4,4.4,4.4,3.6,5.2,9.3,11.9,15.6,14462828
2020:Q4,BabyBoom,50.5,42.8,43.2,40.3,53.5,46.6,58.3,59.1,59.1,NA,63.3,65.2,38.6,54.1,46.7,56.6,48.5,62,49.4,43,28.2,28.2,26.8,23.2,52.9,69.5,45.4,53.4,42564040
2020:Q4,GenX,26.7,30.4,30.6,29.5,25.3,24.9,16.9,13.2,13.2,NA,17.4,16.8,25.3,21.9,30.7,36.2,38.2,23.9,29.4,23.9,38,38,41,34.9,24.9,16.1,31.6,25.2,34805881
2020:Q4,Millennial,8.5,13.9,13.3,17.6,6.4,11.3,3.2,5.1,5.1,NA,3.1,2.6,10.2,4.4,9,6.2,8.9,4.6,7.5,14.5,29.4,29.4,27.9,38.4,17,5.1,11.1,5.8,37889353
2021:Q1,Silent,14.1,12.6,12.6,12.4,14.7,16.5,21.3,22.4,22.4,NA,15.7,15,24.8,19.5,13.3,1.1,4.1,9.1,13.9,18.3,4.2,4.2,4.2,3.3,5.2,8.2,11.9,15.3,14182619
2021:Q1,BabyBoom,50.1,42.6,43.1,40.1,53,46.2,58.3,57.5,57.5,NA,64.3,66.4,38.7,53.9,46.7,54.6,48.1,61.1,49.5,43,27.4,27.4,25.3,22.9,51.6,71.6,45.3,53,42478561
2021:Q1,GenX,26.8,30.3,30.5,29.3,25.4,25.3,17.1,13.8,13.8,NA,16.6,15.9,24.7,21.7,30.6,37.6,38.5,24.8,28.7,23.9,37.7,37.7,40.7,35.1,25.9,14.4,32.2,25.4,34852506
2021:Q1,Millennial,9,14.5,13.8,18.2,6.9,12,3.3,6.4,6.4,NA,3.4,2.7,11.8,4.9,9.3,6.7,9.3,4.9,7.9,14.8,30.6,30.7,29.7,38.8,17.2,5.9,10.6,6.3,38426793
2021:Q2,Silent,13.9,12.3,12.3,12.2,14.6,16.3,21,22,21.9,25.3,15.2,14.6,23.8,19.5,13.2,0.9,3.9,8.7,14.1,18,4,4,4.1,3.1,5.3,7.3,11.7,15.2,13920512
2021:Q2,BabyBoom,49.8,42.4,42.9,39.6,52.7,46,58.4,57.3,57.2,58.1,65.4,67.5,38.8,53.6,46.9,53.4,47.5,60.3,49.5,43,27,27,24.8,22.7,50.4,72.9,45.4,52.7,42397477
2021:Q2,GenX,26.8,30.2,30.4,29.1,25.5,25.5,17.2,14,14,15.8,15.6,15,24.2,21.6,30.6,38.5,38.9,25.7,27.7,23.9,37.7,37.7,40.6,35.1,26.9,13.5,31.7,25.5,34903221
2021:Q2,Millennial,9.4,15,14.3,19.1,7.2,12.3,3.4,6.7,6.8,0.9,3.7,3,13.2,5.3,9.3,7.1,9.7,5.3,8.7,15.1,31.3,31.3,30.5,39,17.4,6.3,11.2,6.7,38939532
2021:Q3,Silent,13.8,12.1,12.1,12,14.4,16,20.8,21.8,21.5,26.3,14.7,14.1,22.8,19.4,13,0.9,3.7,8.3,14.3,17.7,3.9,3.9,4,2.9,5.4,6.5,11.5,15,13677922
2021:Q3,BabyBoom,49.5,42.2,42.8,39.3,52.5,45.8,58.5,57.2,57.2,57.6,66.6,68.7,38.8,53.7,46.9,51.8,47.4,59.4,49.4,43,26.9,26.9,24.7,22.6,48.2,74.1,45.4,52.3,42321383
2021:Q3,GenX,26.8,30.2,30.4,29,25.5,25.6,17.2,14.2,14.1,16.1,14.5,13.8,23.8,21.4,30.5,39.7,39,26.6,26.9,23.9,37.6,37.6,40.6,35.1,28.3,12.8,31.6,25.5,34958169
2021:Q3,Millennial,9.9,15.5,14.8,19.7,7.6,12.6,3.5,6.8,7.1,0,4.2,3.4,14.6,5.6,9.5,7.6,10,5.6,9.3,15.4,31.5,31.6,30.7,39.4,18,6.7,11.6,7.2,39425878
2021:Q4,Silent,13.6,11.9,11.9,11.9,14.3,15.5,20.6,21.2,21.2,24.8,14.3,13.8,21.9,19.3,12.9,1,3.5,7.9,14.5,17.5,3.8,3.7,3.9,2.8,5.6,5.7,11.4,14.8,13456262
2021:Q4,BabyBoom,49.3,42.1,42.6,39.1,52.2,45.5,58.5,56.7,56.7,56.6,67.4,69.6,38.9,53.6,47,50,46.9,58.7,49.5,43,26.8,26.8,24.6,22.5,44.4,75,45.4,52.1,42250874
2021:Q4,GenX,26.9,30.2,30.4,28.8,25.6,25.9,17.4,14.4,14.4,16.2,13.8,13.1,23.3,21.3,30.5,40.9,39.3,27.5,26.2,23.9,37.6,37.6,40.5,35.2,30.5,12.4,31.5,25.6,35017494
2021:Q4,Millennial,10.2,15.8,15.1,20.2,8,13,3.5,7.7,7.7,2.5,4.4,3.5,15.9,5.9,9.7,8.1,10.3,5.9,9.8,15.7,31.8,31.8,31,39.5,19.4,6.9,11.8,7.6,39884139
2022:Q1,Silent,13.4,11.6,11.6,11.7,14.1,15.3,20.4,20.8,20.8,NA,13.9,13.4,21,19.2,12.7,1.3,3.3,7.6,14.6,17.2,3.7,3.6,3.9,2.7,5.7,5,11.3,14.6,13256946
2022:Q1,BabyBoom,48.8,41.9,42.4,38.8,51.9,45.3,58.5,56.9,56.9,NA,68.7,70.8,39,53.7,46.8,47,47.1,57.3,49.6,42.9,27.1,27,25,22.4,42.6,75.9,45.3,51.5,42186543
2022:Q1,GenX,26.9,29.9,30.1,28.7,25.6,26.1,17.4,14.5,14.5,NA,12.3,11.5,23.2,21,30.3,42.9,39.1,28.6,25.6,23.9,37.6,37.7,40.5,35.2,31.7,12.1,32,25.6,35081340
2022:Q1,Millennial,10.9,16.6,15.9,20.8,8.4,13.3,3.6,7.8,7.8,NA,5.1,4.3,16.8,6.1,10.1,8.8,10.5,6.5,10.3,15.9,31.6,31.7,30.7,39.7,19.9,7,11.4,8.3,40312623
2022:Q2,Silent,13.1,11.4,11.4,11.7,13.9,15.1,20.2,20.4,20.4,NA,13.6,13.1,20.1,19.2,12.5,1.7,3.1,7.4,14.7,17,3.5,3.5,3.8,2.5,5.8,4.2,11.2,14.4,13081388
2022:Q2,BabyBoom,48.5,41.8,42.3,38.8,51.8,45.2,58.6,57.2,57.2,NA,69.3,71.4,39.1,54.4,46.5,43.4,47.8,56,49.6,42.9,26.5,26.5,24.5,22.4,40.6,76.4,45.3,51.4,42128986
2022:Q2,GenX,27,29.9,30.1,28.6,25.5,26.2,17.6,14.5,14.5,NA,12.2,11.4,23.1,20.2,30.1,45.3,38.6,29.6,25,23.9,37.7,37.8,40.4,35.3,33,12.7,31.5,25.6,35149850
2022:Q2,Millennial,11.5,16.8,16.2,20.9,8.7,13.5,3.7,7.9,7.9,NA,4.9,4.1,17.7,6.2,10.8,9.7,10.6,7,10.8,16.2,32.2,32.3,31.3,39.8,20.6,6.7,12,8.7,40709637
2022:Q3,Silent,13.2,11.7,11.7,11.6,13.9,15.1,20,19.9,19.9,NA,13.3,12.9,19.4,19.3,12.4,1.9,2.9,7.2,14.7,16.8,3.4,3.4,3.7,2.4,5.9,3.5,11.1,14.5,12931003
2022:Q3,BabyBoom,48.3,41.5,42,38.6,51.7,45.1,58.5,58.2,58.2,NA,69.7,71.9,39.1,54.5,46.4,40.1,47.9,54.9,49.7,42.9,25.9,25.8,23.7,22.2,39.1,77.2,45.3,51.4,42078796
2022:Q3,GenX,26.9,29.9,30.1,28.6,25.5,26.2,17.7,14.4,14.4,NA,12.3,11.5,23,19.8,30,47.5,38.4,30.5,24.6,23.9,37.7,37.7,40.3,35.4,34,12.5,31.3,25.5,35223169
2022:Q3,Millennial,11.6,16.9,16.1,21.2,9,13.5,3.7,7.5,7.5,NA,4.6,3.7,18.5,6.4,11.2,10.5,10.8,7.4,11,16.4,33,33.1,32.4,40,21,6.8,12.3,8.7,41073488
2022:Q4,Silent,12.8,11.2,11.1,11.3,13.7,14.9,19.6,19.3,19.3,NA,13.1,12.7,18.8,18.8,12.1,1.8,2.8,7.1,14.3,16.4,3.3,3.3,3.6,2.3,5.8,3.3,10.6,14.2,12624241
2022:Q4,BabyBoom,48.6,41.7,42.3,38.6,51.9,45.3,58.8,59.9,59.9,NA,69.8,72,39.3,54.6,46.7,40.3,47.6,54.8,50,42.9,25.3,25.3,23.3,22,38,76.7,45.5,51.8,42120217
2022:Q4,GenX,26.9,29.9,30.2,28.5,25.5,26.2,17.9,14,14,NA,12.7,12,23.2,20,30.1,47.2,38.6,30.6,24.7,24,37.6,37.6,40,35.2,34.4,14,30.3,25.4,35166717
2022:Q4,Millennial,11.7,17.2,16.4,21.6,9,13.6,3.7,6.7,6.7,NA,4.4,3.4,18.7,6.6,11.1,10.6,11,7.6,10.9,16.7,33.8,33.8,33.1,40.5,21.8,6,13.6,8.6,41702185
2023:Q1,Silent,12.7,11,11,11.1,13.5,14.8,19.3,18.9,18.9,NA,12.9,12.5,18.5,18.6,12,1.6,2.8,7,14.1,16.2,3.2,3.2,3.5,2.2,5.6,3.2,10.5,14,12414175
2023:Q1,BabyBoom,48.7,41.6,42.2,38.4,52,45.4,58.7,61.5,61.5,NA,69.7,72,39.2,54.4,46.8,41.4,47.1,54.8,50,42.8,24.3,24.3,22,21.7,39.1,76.5,45.3,52,41975856
2023:Q1,GenX,26.9,30,30.2,28.5,25.5,26.2,18.3,13.8,13.8,NA,13,12.3,23.3,20.3,30.2,46.5,38.8,30.5,24.9,24,37.4,37.4,39.6,35,33.7,14.3,30.7,25.5,35186740
2023:Q1,Millennial,11.7,17.5,16.7,22,9,13.6,3.7,5.9,5.9,NA,4.3,3.2,19,6.8,11,10.5,11.3,7.7,11,17,35.1,35.1,34.9,41,21.5,6,13.5,8.5,42469886
2023:Q2,Silent,12.5,10.7,10.6,10.9,13.4,14.7,19.1,18.6,18.6,NA,12.8,12.4,18.2,18.3,11.9,1.4,2.8,6.9,13.9,15.9,3.1,3.1,3.4,2.2,5.5,3.2,10.4,13.8,12189595
2023:Q2,BabyBoom,48.5,41.3,41.9,38.1,51.9,45.3,58.7,61.7,61.7,NA,69.8,72,39.1,54.2,46.8,42.1,46.6,54.9,49.8,42.6,23.9,23.8,21.4,21.5,39.3,76.4,45.1,51.7,41679230
2023:Q2,GenX,26.9,29.6,29.9,28.5,25.6,26.2,18.6,13.8,13.8,NA,13.1,12.3,23.4,20.6,30.4,45.9,39.1,30.5,24.9,24.1,37.2,37.2,39.4,34.9,33.5,14.1,30.8,25.5,35158059
2023:Q2,Millennial,12.1,18.4,17.6,22.5,9.1,13.8,3.7,5.9,5.9,NA,4.4,3.3,19.3,7,10.9,10.5,11.5,7.8,11.3,17.4,35.9,35.9,35.8,41.4,21.7,6.3,13.7,9,43148651
2023:Q3,Silent,12.3,10.5,10.5,10.8,13.2,14.6,18.9,18.4,18.4,NA,12.7,12.3,17.9,18.1,11.7,0.9,2.7,6.8,13.8,15.7,3.1,3,3.3,2.2,5.4,3.2,10.3,13.6,11977354
2023:Q3,BabyBoom,48.3,41.1,41.6,37.9,51.8,45.2,58.6,61.9,61.9,NA,69.5,71.8,39,54.2,46.6,44.8,46.6,54.3,49.7,42.4,23.6,23.5,20.9,21.4,39.2,76.4,44.9,51.6,41302994
2023:Q3,GenX,26.9,29.6,29.8,28.5,25.6,26.2,18.8,13.8,13.8,NA,13.8,13.1,23.5,20.5,30.5,44.2,39,30.8,25,24.1,37,37,39.2,34.7,33.4,13.6,31.1,25.6,35075760
2023:Q3,Millennial,12.4,18.8,18.1,22.9,9.3,13.9,3.8,5.9,5.9,NA,4,2.8,19.6,7.1,11.2,10.1,11.7,8.1,11.5,17.8,36.4,36.5,36.5,41.7,22,6.8,13.6,9.2,43757347
2023:Q4,Silent,12.2,10.3,10.3,10.5,13,14.3,18.5,18,18,NA,12.5,12.1,17.6,17.8,11.6,0.7,2.7,6.6,13.4,15.4,3,3,3.2,2.1,5.3,3.1,10.1,13.4,11713052
2023:Q4,BabyBoom,48.5,41,41.6,37.7,52,45.2,58.7,62.9,62.9,NA,69.7,72,39,54,47,46.1,46,54.6,49.8,42.3,23.3,23.2,20.6,21.3,38.9,76.4,45,51.8,41221008
2023:Q4,GenX,27,29.6,29.8,28.5,25.7,26.3,19,13.7,13.7,NA,13.6,12.9,23.6,20.9,30.7,43.3,39.4,30.7,25.2,24.2,36.8,36.8,39.1,34.6,33.5,13.6,31.5,25.7,35032989
2023:Q4,Millennial,12.4,19,18.3,23.3,9.3,14.2,3.8,5.4,5.4,NA,4.2,3.1,19.8,7.3,10.8,9.9,11.9,8.1,11.5,18,36.9,37,37.1,42,22.3,6.8,13.4,9.2,44213464
